:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
8930,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8935,Collaborate
8931,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8932,Collaborate
8931,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8933,Collaborate
8931,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8934,Collaborate
8931,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8935,Collaborate
8932,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8933,Collaborate
8932,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8934,Collaborate
8932,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8935,Collaborate
8933,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8934,Collaborate
8933,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8935,Collaborate
8934,A Category-Level 3D Object Dataset: Putting the Kinect to Work.,2013,8935,Collaborate
8936,Forgeries of Fingerprints in Forensic Science.,2014,8937,Collaborate
2649,"Visual Information Retrieval: Paradigms, Applications, and Research Issues.",2001,2655,Collaborate
8938,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8939,Collaborate
8938,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8940,Collaborate
8938,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8941,Collaborate
8939,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8940,Collaborate
8939,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8941,Collaborate
8940,Rotation-Based Ensemble Classifiers for High-Dimensional Data.,2014,8941,Collaborate
8942,Evaluation Methodologies.,2014,8835,Collaborate
8942,Evaluation Methodologies.,2014,8781,Collaborate
8835,Evaluation Methodologies.,2014,8781,Collaborate
8943,Mechanizing Induction.,2011,8944,Collaborate
8947,Computerising Mathematical Text.,2014,8948,Collaborate
8947,Computerising Mathematical Text.,2014,8949,Collaborate
8947,Computerising Mathematical Text.,2014,8950,Collaborate
8948,Computerising Mathematical Text.,2014,8949,Collaborate
8948,Computerising Mathematical Text.,2014,8950,Collaborate
8949,Computerising Mathematical Text.,2014,8950,Collaborate
8953,Modern temporal logic: The philosophical background.,2006,8954,Collaborate
8955,Equational Logic and Rewriting.,2014,8956,Collaborate
8947,A History of Types,2012,8958,Collaborate
8947,A History of Types,2012,8959,Collaborate
8958,A History of Types,2012,8959,Collaborate
716,History of Interactive Theorem Proving.,2014,8960,Collaborate
716,History of Interactive Theorem Proving.,2014,8961,Collaborate
8960,History of Interactive Theorem Proving.,2014,8961,Collaborate
1531,Preface.,2008,1532,Collaborate
2809,The gamut of dynamic logics.,2006,8962,Collaborate
8947,Russell's Orders in Kripke's Theory of Truth and Computational Type Theory.,2012,8958,Collaborate
8947,Russell's Orders in Kripke's Theory of Truth and Computational Type Theory.,2012,8966,Collaborate
8958,Russell's Orders in Kripke's Theory of Truth and Computational Type Theory.,2012,8966,Collaborate
1508,Hugh Maccoll and the birth of logical pluralism.,2008,8967,Collaborate
1531,Preface.,2008,1532,Collaborate
8972,Logic and Databases: A History of Deductive Databases.,2014,8973,Collaborate
8972,Logic and Databases: A History of Deductive Databases.,2014,6971,Collaborate
8973,Logic and Databases: A History of Deductive Databases.,2014,6971,Collaborate
1455,Logics for the Semantic Web.,2014,2764,Collaborate
1455,Logics for the Semantic Web.,2014,8977,Collaborate
2764,Logics for the Semantic Web.,2014,8977,Collaborate
1531,Preface.,2001,1532,Collaborate
8984,Aristotle's early logic.,2001,8985,Collaborate
8986,The megarians and the stoics.,2001,8987,Collaborate
1531,Preface.,2004,1532,Collaborate
1531,Preface.,2012,8992,Collaborate
1531,Preface.,2012,1532,Collaborate
8992,Preface.,2012,1532,Collaborate
1747,Gdel's Logic.,2009,8993,Collaborate
8997,The History of Categorical Logic: 1963-1977.,2012,8998,Collaborate
8999,Formal Learning Theory in Context.,2011,9000,Collaborate
9004,Degrees of Unsolvability.,2014,9005,Collaborate
9006,A History of The Consequence Relations.,2012,1683,Collaborate
1531,Preface.,2006,1532,Collaborate
9007,A History of Logic Diagrams.,2012,9008,Collaborate
9010,De Morgan's logic.,2008,9011,Collaborate
121,Editorial Note.,2014,1531,Collaborate
9016,Concurrency Theory: A Historical Perspective on Coinduction and Process Calculi.,2014,9017,Collaborate
1475,Default logic.,2007,9019,Collaborate
9024,Thoralf Albert Skolem.,2009,9025,Collaborate
8992,A History of Natural Deduction.,2012,9027,Collaborate
1531,Preface.,2007,1532,Collaborate
9029,Inductive Logic and Empirical Psychology.,2011,9030,Collaborate
9029,Inductive Logic and Empirical Psychology.,2011,9031,Collaborate
9029,Inductive Logic and Empirical Psychology.,2011,9032,Collaborate
9030,Inductive Logic and Empirical Psychology.,2011,9031,Collaborate
9030,Inductive Logic and Empirical Psychology.,2011,9032,Collaborate
9031,Inductive Logic and Empirical Psychology.,2011,9032,Collaborate
9033,Hans Reichenbach's Probability Logic.,2011,1809,Collaborate
9034,Lambda-Calculus and Combinators in the 20th Century.,2009,9035,Collaborate
9039,History of Negation.,2012,9040,Collaborate
9041,Computational Complexity.,2014,9042,Collaborate
9043,Bolzano as logician.,2004,9044,Collaborate
9045,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9046,Collaborate
9045,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9047,Collaborate
9045,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9048,Collaborate
9046,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9047,Collaborate
9046,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9048,Collaborate
9047,Fuzzy-set based logics - an history-oriented presentation of their main developments.,2007,9048,Collaborate
6566,Automation of Higher-Order Logic.,2014,9049,Collaborate
8953,A.N. Prior's logic.,2006,8954,Collaborate
9050,The history of quantum logic.,2007,9051,Collaborate
9050,The history of quantum logic.,2007,9052,Collaborate
9051,The history of quantum logic.,2007,9052,Collaborate
1531,Preface.,2009,1532,Collaborate
1755,Epistemic logic.,2006,1756,Collaborate
9045,Possibilistic Logic - An Overview.,2014,9048,Collaborate
9062,Bentham's logic.,2008,9063,Collaborate
9066,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,121,Collaborate
9066,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,6566,Collaborate
9066,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,6744,Collaborate
121,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,6566,Collaborate
121,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,6744,Collaborate
6566,"Jacques Herbrand: Life, Logic, and Automated Deduction.",2009,6744,Collaborate
9056,A History of The Connectives.,2012,9070,Collaborate
9076,Description Logics.,2014,1455,Collaborate
9079,"Statistical Learning Theory: Models, Concepts, and Results.",2011,9080,Collaborate
9081,Alternative Set Theories.,2012,9082,Collaborate
9081,Alternative Set Theories.,2012,9083,Collaborate
9082,Alternative Set Theories.,2012,9083,Collaborate
9087,William Stanley Jevons and the substitution of similars.,2008,9088,Collaborate
9089,Using Restricted Random Walks for Library Recommendations and Knowledge Space Exploration.,2008,9090,Collaborate
9091,Snakecut: an Integrated Approach Based on Active Contour and GrabCut for Automatic Foreground Object Segmentation.,2009,9092,Collaborate
9091,Snakecut: an Integrated Approach Based on Active Contour and GrabCut for Automatic Foreground Object Segmentation.,2009,9093,Collaborate
9092,Snakecut: an Integrated Approach Based on Active Contour and GrabCut for Automatic Foreground Object Segmentation.,2009,9093,Collaborate
9094,A PDE Method to Segment Image Linear Objects with Application to Lens distortion Removal.,2009,9095,Collaborate
9096,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5690,Collaborate
9096,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5691,Collaborate
9096,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5692,Collaborate
9096,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,9097,Collaborate
5690,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5691,Collaborate
5690,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5692,Collaborate
5690,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,9097,Collaborate
5691,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,5692,Collaborate
5691,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,9097,Collaborate
5692,Personalization Strategies and Semantic Reasoning: Working in tandem in Advanced Recommender Systems.,2008,9097,Collaborate
9098,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9099,Collaborate
9098,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9100,Collaborate
9098,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9101,Collaborate
9099,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9100,Collaborate
9099,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9101,Collaborate
9100,Dempster-Shafer's Basic Probability Assignment Based on fuzzy Membership Functions.,2009,9101,Collaborate
9102,Swarm Intelligence and Neural Networks.,2011,9103,Collaborate
9102,Swarm Intelligence and Neural Networks.,2011,9104,Collaborate
9103,Swarm Intelligence and Neural Networks.,2011,9104,Collaborate
9107,Fundamentals of Biometric-Based Training System Design.,2007,9108,Collaborate
9107,Fundamentals of Biometric-Based Training System Design.,2007,9109,Collaborate
9108,Fundamentals of Biometric-Based Training System Design.,2007,9109,Collaborate
9107,Introduction to Synthesis in Biometrics.,2007,9109,Collaborate
9107,Introduction to Synthesis in Biometrics.,2007,9108,Collaborate
9107,Introduction to Synthesis in Biometrics.,2007,7024,Collaborate
9107,Introduction to Synthesis in Biometrics.,2007,9110,Collaborate
9109,Introduction to Synthesis in Biometrics.,2007,9108,Collaborate
9109,Introduction to Synthesis in Biometrics.,2007,7024,Collaborate
9109,Introduction to Synthesis in Biometrics.,2007,9110,Collaborate
9108,Introduction to Synthesis in Biometrics.,2007,7024,Collaborate
9108,Introduction to Synthesis in Biometrics.,2007,9110,Collaborate
7024,Introduction to Synthesis in Biometrics.,2007,9110,Collaborate
9111,Identification of Terrorist Web Sites with Cross-Lingual Classification Tools.,2005,1015,Collaborate
9113,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9114,Collaborate
9113,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9115,Collaborate
9113,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9116,Collaborate
9114,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9115,Collaborate
9114,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9116,Collaborate
9115,Hand Tracking and Gesture Recognition for Human-Computer Interaction.,2009,9116,Collaborate
9117,Improvement of Modal Matching Image Objects in Dynamic Pedobarography using Optimization Techniques.,2009,9118,Collaborate
9119,User Modelling Sharing for Adaptive e-Learning and Intelligent Help.,2008,9120,Collaborate
9119,User Modelling Sharing for Adaptive e-Learning and Intelligent Help.,2008,9121,Collaborate
9120,User Modelling Sharing for Adaptive e-Learning and Intelligent Help.,2008,9121,Collaborate
9122,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,9123,Collaborate
9122,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,9124,Collaborate
9122,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,2420,Collaborate
9123,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,9124,Collaborate
9123,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,2420,Collaborate
9124,Automated Power Quality Disturbance Classification Using Evolvable Neural Network.,2011,2420,Collaborate
9127,Multi-Objective Ant Colony Optimization: A Taxonomy and Review of Approaches.,2011,9128,Collaborate
9129,Genetic Programming for Object Detection: a Two-phase Approach with an Improved Fitness Function.,2009,9130,Collaborate
9129,Genetic Programming for Object Detection: a Two-phase Approach with an Improved Fitness Function.,2009,9131,Collaborate
9130,Genetic Programming for Object Detection: a Two-phase Approach with an Improved Fitness Function.,2009,9131,Collaborate
9132,Experimental Analysis of Multiattribute Utility Collaborative Filtering on a Synthetic Data Set.,2008,9133,Collaborate
9134,Coherent Biclusters of Microarray Data by Imitating the Ecosystem: An Ant Colony Algorithmic Approach.,2011,9135,Collaborate
9134,Coherent Biclusters of Microarray Data by Imitating the Ecosystem: An Ant Colony Algorithmic Approach.,2011,9136,Collaborate
9135,Coherent Biclusters of Microarray Data by Imitating the Ecosystem: An Ant Colony Algorithmic Approach.,2011,9136,Collaborate
9137,Efficient Classifier Design with Hybrid Polynomial Neural Network.,2011,9138,Collaborate
9137,Efficient Classifier Design with Hybrid Polynomial Neural Network.,2011,9139,Collaborate
9138,Efficient Classifier Design with Hybrid Polynomial Neural Network.,2011,9139,Collaborate
9141,Architectural Scene Reconstruction from single or Multiple Uncalibrated Images.,2009,9142,Collaborate
9141,Architectural Scene Reconstruction from single or Multiple Uncalibrated Images.,2009,9143,Collaborate
9142,Architectural Scene Reconstruction from single or Multiple Uncalibrated Images.,2009,9143,Collaborate
9144,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9145,Collaborate
9144,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9146,Collaborate
9144,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9147,Collaborate
9145,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9146,Collaborate
9145,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9147,Collaborate
9146,Combining Particle filter and Population-Based Metaheuristics for Visual Articulated Motion Tracking.,2009,9147,Collaborate
8735,Large-Scale Biometric Identification: Challenges and Solutions.,2007,9148,Collaborate
8735,Large-Scale Biometric Identification: Challenges and Solutions.,2007,9149,Collaborate
9148,Large-Scale Biometric Identification: Challenges and Solutions.,2007,9149,Collaborate
9150,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9151,Collaborate
9150,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9152,Collaborate
9150,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9153,Collaborate
9150,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,8000,Collaborate
9150,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9154,Collaborate
9151,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9152,Collaborate
9151,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9153,Collaborate
9151,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,8000,Collaborate
9151,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9154,Collaborate
9152,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9153,Collaborate
9152,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,8000,Collaborate
9152,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9154,Collaborate
9153,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,8000,Collaborate
9153,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9154,Collaborate
8000,Intelligent CCTV for Mass Transport Security: Challenges and Opportunities for Video and Face Processing.,2009,9154,Collaborate
9110,A Statistical Model for Biometric Verification.,2007,9155,Collaborate
9156,Optimization of weights in a Multiple Classifier Handwrittenword Recognition System using a Genetic Algorithm.,2009,6808,Collaborate
9157,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9158,Collaborate
9157,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9159,Collaborate
9157,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9160,Collaborate
9158,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9159,Collaborate
9158,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9160,Collaborate
9159,Content Classification and Recommendation Techniques for Viewing Electronic Programming Guide on a Portable Device.,2008,9160,Collaborate
9161,Some Studies on Particle Swarm Optimization for Single and Multi-Objective Problems.,2011,9102,Collaborate
9162,Issues Involving the Human Biometric Sensor Interface.,2007,9163,Collaborate
9162,Issues Involving the Human Biometric Sensor Interface.,2007,9164,Collaborate
9163,Issues Involving the Human Biometric Sensor Interface.,2007,9164,Collaborate
9165,A Deep Evaluation of Two Cognitive User Models for Personalized Search.,2008,9166,Collaborate
9167,Neural Network and Swarm Intelligence for Data Mining.,2011,9168,Collaborate
9169,Robustness of a blind Image Watermark detector designed by orthogonal Projection.,2009,9170,Collaborate
9171,Simultaneous and Causal Appearance Learning and Tracking.,2009,9172,Collaborate
9171,Simultaneous and Causal Appearance Learning and Tracking.,2009,9173,Collaborate
9172,Simultaneous and Causal Appearance Learning and Tracking.,2009,9173,Collaborate
9174,Learning Model Structure from Data: an Application to on-Line Handwriting.,2009,9175,Collaborate
9176,Combining Model-Based and Discriminative Approaches in a Modular Two-stage Classification System: Application to isolated Handwritten Digit Recognition.,2009,9177,Collaborate
9176,Combining Model-Based and Discriminative Approaches in a Modular Two-stage Classification System: Application to isolated Handwritten Digit Recognition.,2009,9178,Collaborate
9177,Combining Model-Based and Discriminative Approaches in a Modular Two-stage Classification System: Application to isolated Handwritten Digit Recognition.,2009,9178,Collaborate
9180,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9181,Collaborate
9180,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9182,Collaborate
9180,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9183,Collaborate
9180,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9184,Collaborate
9181,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9182,Collaborate
9181,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9183,Collaborate
9181,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9184,Collaborate
9182,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9183,Collaborate
9182,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9184,Collaborate
9183,Potential Fields as an External force and Algorithmic Improvements in Deformable Models.,2009,9184,Collaborate
9185,Trajectory Analysis for Sport and Video Surveillance.,2009,9186,Collaborate
9185,Trajectory Analysis for Sport and Video Surveillance.,2009,9187,Collaborate
9185,Trajectory Analysis for Sport and Video Surveillance.,2009,9188,Collaborate
9186,Trajectory Analysis for Sport and Video Surveillance.,2009,9187,Collaborate
9186,Trajectory Analysis for Sport and Video Surveillance.,2009,9188,Collaborate
9187,Trajectory Analysis for Sport and Video Surveillance.,2009,9188,Collaborate
9189,Unobtrusive User Modeling For Adaptive Hypermedia.,2008,9190,Collaborate
9189,Unobtrusive User Modeling For Adaptive Hypermedia.,2008,9191,Collaborate
9190,Unobtrusive User Modeling For Adaptive Hypermedia.,2008,9191,Collaborate
6441,A Comparison Framework for walking performances using ,2009,9114,Collaborate
6441,A Comparison Framework for walking performances using ,2009,6447,Collaborate
6441,A Comparison Framework for walking performances using ,2009,9192,Collaborate
9114,A Comparison Framework for walking performances using ,2009,6447,Collaborate
9114,A Comparison Framework for walking performances using ,2009,9192,Collaborate
6447,A Comparison Framework for walking performances using ,2009,9192,Collaborate
3234,User Acceptance of Knowledge-based Recommenders.,2008,9193,Collaborate
3234,User Acceptance of Knowledge-based Recommenders.,2008,9194,Collaborate
9193,User Acceptance of Knowledge-based Recommenders.,2008,9194,Collaborate
9195,Hue-Preserving Color Image Enhancement Using Particle Swarm Optimization.,2011,9196,Collaborate
9197,Area and Volume restoration in Elastically Deformable solids.,2009,9198,Collaborate
9197,Area and Volume restoration in Elastically Deformable solids.,2009,9199,Collaborate
9198,Area and Volume restoration in Elastically Deformable solids.,2009,9199,Collaborate
9200,Local B-Spline Multiresolution with Example in Iris Synthesis and Volumetric Rendering.,2007,9201,Collaborate
9200,Local B-Spline Multiresolution with Example in Iris Synthesis and Volumetric Rendering.,2007,9202,Collaborate
9201,Local B-Spline Multiresolution with Example in Iris Synthesis and Volumetric Rendering.,2007,9202,Collaborate
9203,Improved Motion Segmentation Based on Shadow Detection.,2009,9204,Collaborate
9203,Improved Motion Segmentation Based on Shadow Detection.,2009,9205,Collaborate
9203,Improved Motion Segmentation Based on Shadow Detection.,2009,9206,Collaborate
9204,Improved Motion Segmentation Based on Shadow Detection.,2009,9205,Collaborate
9204,Improved Motion Segmentation Based on Shadow Detection.,2009,9206,Collaborate
9205,Improved Motion Segmentation Based on Shadow Detection.,2009,9206,Collaborate
9207,Automatic Instrument Localization in Laparoscopic Surgery.,2009,9208,Collaborate
9209,Detecting Human Heads with their orientations.,2009,9210,Collaborate
9209,Detecting Human Heads with their orientations.,2009,9211,Collaborate
9210,Detecting Human Heads with their orientations.,2009,9211,Collaborate
9212,An Experimental Study of Feature Selection Methods for Text Classification.,2008,9213,Collaborate
9214,Palmprint Identification by Fused Wavelet Characteristics.,2007,8918,Collaborate
9214,Palmprint Identification by Fused Wavelet Characteristics.,2007,8917,Collaborate
9214,Palmprint Identification by Fused Wavelet Characteristics.,2007,9215,Collaborate
8918,Palmprint Identification by Fused Wavelet Characteristics.,2007,8917,Collaborate
8918,Palmprint Identification by Fused Wavelet Characteristics.,2007,9215,Collaborate
8917,Palmprint Identification by Fused Wavelet Characteristics.,2007,9215,Collaborate
9216,Separating Rigid Motion for continuous Shape Evolution.,2009,9217,Collaborate
9220,Efficient Prediction of Retail Sales Using Differential Evolution Based Adaptive Model.,2011,9221,Collaborate
9220,Efficient Prediction of Retail Sales Using Differential Evolution Based Adaptive Model.,2011,9139,Collaborate
9221,Efficient Prediction of Retail Sales Using Differential Evolution Based Adaptive Model.,2011,9139,Collaborate
9223,Clustering Algorithms for Variable-Length Vectors and Their Application to Detecting Terrorist Activities.,2005,9224,Collaborate
9223,Clustering Algorithms for Variable-Length Vectors and Their Application to Detecting Terrorist Activities.,2005,768,Collaborate
9224,Clustering Algorithms for Variable-Length Vectors and Their Application to Detecting Terrorist Activities.,2005,768,Collaborate
4092,Efficient Collaborative Filtering in Content-Addressable Spaces.,2008,9225,Collaborate
4092,Efficient Collaborative Filtering in Content-Addressable Spaces.,2008,9226,Collaborate
9225,Efficient Collaborative Filtering in Content-Addressable Spaces.,2008,9226,Collaborate
9227,A Fast Fractal Image Compression Method Based on Entropy.,2009,9228,Collaborate
9227,A Fast Fractal Image Compression Method Based on Entropy.,2009,9229,Collaborate
9228,A Fast Fractal Image Compression Method Based on Entropy.,2009,9229,Collaborate
9230,Recurrent Neural Networks with Discontinuous Activation Functions for Convex Optimization.,2011,9231,Collaborate
9232,Condition Monitoring and Fault Diagnosis Using Intelligent Techniques.,2011,9233,Collaborate
9232,Condition Monitoring and Fault Diagnosis Using Intelligent Techniques.,2011,9234,Collaborate
9233,Condition Monitoring and Fault Diagnosis Using Intelligent Techniques.,2011,9234,Collaborate
9236,An Appearance-Based Method for parametric Video Registration.,2009,9237,Collaborate
9236,An Appearance-Based Method for parametric Video Registration.,2009,9238,Collaborate
9237,An Appearance-Based Method for parametric Video Registration.,2009,9238,Collaborate
9239,Behavioral Biometrics for Online Computer User Monitoring.,2007,9240,Collaborate
9241,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,9242,Collaborate
9241,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,7024,Collaborate
9241,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,9243,Collaborate
9242,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,7024,Collaborate
9242,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,9243,Collaborate
7024,Nontensor-Product-Wavelet-Based Facial Feature Representation.,2007,9243,Collaborate
9244,Prior Knowledge Based Motion Model Representation.,2009,9245,Collaborate
9244,Prior Knowledge Based Motion Model Representation.,2009,9246,Collaborate
9244,Prior Knowledge Based Motion Model Representation.,2009,9247,Collaborate
9245,Prior Knowledge Based Motion Model Representation.,2009,9246,Collaborate
9245,Prior Knowledge Based Motion Model Representation.,2009,9247,Collaborate
9246,Prior Knowledge Based Motion Model Representation.,2009,9247,Collaborate
5454,Identifying and Analyzing User Model Information from Collaborative Filtering Datasets.,2008,5455,Collaborate
5454,Identifying and Analyzing User Model Information from Collaborative Filtering Datasets.,2008,5456,Collaborate
5455,Identifying and Analyzing User Model Information from Collaborative Filtering Datasets.,2008,5456,Collaborate
9249,A Novel Approach to Sparse Histogram Image Lossless Compression using JPEG2000.,2009,9250,Collaborate
9251,Self-Supervised Adaptation for on-Line Script Text Recognition.,2009,9252,Collaborate
4332,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,4493,Collaborate
4332,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,9253,Collaborate
4332,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,9254,Collaborate
4493,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,9253,Collaborate
4493,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,9254,Collaborate
9253,Optimal Placement of Ad Hoc Devices Under a VCG-Style Routing Protocol.,2011,9254,Collaborate
9255,Computing by Mobile Robotic Sensors.,2011,9256,Collaborate
9255,Computing by Mobile Robotic Sensors.,2011,9257,Collaborate
9256,Computing by Mobile Robotic Sensors.,2011,9257,Collaborate
9258,Toward Integrated Real-World Sensing Environment - Applications and Challenges.,2011,9259,Collaborate
9260,Key Management in Sensor Networks.,2011,9261,Collaborate
9260,Key Management in Sensor Networks.,2011,9262,Collaborate
9260,Key Management in Sensor Networks.,2011,9263,Collaborate
9260,Key Management in Sensor Networks.,2011,9264,Collaborate
9260,Key Management in Sensor Networks.,2011,9265,Collaborate
9261,Key Management in Sensor Networks.,2011,9262,Collaborate
9261,Key Management in Sensor Networks.,2011,9263,Collaborate
9261,Key Management in Sensor Networks.,2011,9264,Collaborate
9261,Key Management in Sensor Networks.,2011,9265,Collaborate
9262,Key Management in Sensor Networks.,2011,9263,Collaborate
9262,Key Management in Sensor Networks.,2011,9264,Collaborate
9262,Key Management in Sensor Networks.,2011,9265,Collaborate
9263,Key Management in Sensor Networks.,2011,9264,Collaborate
9263,Key Management in Sensor Networks.,2011,9265,Collaborate
9264,Key Management in Sensor Networks.,2011,9265,Collaborate
9266,Networked Distributed Source Coding.,2011,9267,Collaborate
9268,Security and Trust in Sensor Networks.,2011,284,Collaborate
9269,Maintaining Connectivity in Sensor Networks Using Directional Antennae.,2011,9270,Collaborate
9269,Maintaining Connectivity in Sensor Networks Using Directional Antennae.,2011,9271,Collaborate
9270,Maintaining Connectivity in Sensor Networks Using Directional Antennae.,2011,9271,Collaborate
9273,Prolong the Lifetime of Wireless Sensor Networks Through Mobility: A General Optimization Framework.,2011,9274,Collaborate
9275,Theoretical Aspects of Graph Models for MANETs.,2011,9276,Collaborate
9275,Theoretical Aspects of Graph Models for MANETs.,2011,9277,Collaborate
9276,Theoretical Aspects of Graph Models for MANETs.,2011,9277,Collaborate
